1
324.00,161.00,49.00,69.00
325.00,160.00,49.00,69.00
326.00,161.00,49.00,69.00
331.00,163.00,49.00,69.00
332.00,165.00,49.00,69.00
333.00,165.00,49.00,69.00
332.00,164.00,49.00,69.00
331.00,163.00,49.00,69.00
330.00,164.00,49.00,69.00
329.00,165.00,49.00,69.00
328.00,165.00,49.00,69.00
328.00,164.00,49.00,69.00
327.00,163.00,49.00,69.00
327.00,163.00,49.00,69.00
327.00,163.00,49.00,69.00
329.00,162.00,49.00,69.00
329.00,161.00,49.00,69.00
328.00,160.00,49.00,69.00
329.00,160.00,49.00,69.00
329.00,161.00,49.00,69.00
328.00,163.00,49.00,69.00
327.00,162.00,49.00,69.00
327.00,160.00,49.00,69.00
327.00,160.00,49.00,69.00
327.00,159.00,49.00,69.00
327.00,159.00,49.00,69.00
327.00,160.00,49.00,69.00
327.00,160.00,49.00,69.00
328.00,158.00,49.00,69.00
328.00,157.00,49.00,69.00
328.00,157.00,49.00,69.00
326.00,157.00,49.00,69.00
326.00,156.00,49.00,69.00
326.00,156.00,49.00,69.00
326.00,156.00,49.00,69.00
327.00,156.00,49.00,69.00
328.00,157.00,49.00,69.00
329.00,157.00,49.00,69.00
328.00,157.00,49.00,69.00
327.00,157.00,49.00,69.00
327.00,157.00,49.00,69.00
326.00,157.00,49.00,69.00
325.00,157.00,49.00,69.00
325.00,156.00,49.00,69.00
325.00,156.00,49.00,69.00
325.00,156.00,49.00,69.00
326.00,156.00,49.00,69.00
328.00,156.00,49.00,69.00
330.00,156.00,49.00,69.00
330.00,156.00,49.00,69.00
330.00,155.00,49.00,69.00
329.00,156.00,49.00,69.00
328.00,156.00,49.00,69.00
327.00,156.00,49.00,69.00
327.00,155.00,49.00,69.00
326.00,155.00,49.00,69.00
326.00,155.00,49.00,69.00
327.00,155.00,49.00,69.00
329.00,155.00,49.00,69.00
330.00,155.00,49.00,69.00
331.00,154.00,49.00,69.00
332.00,153.00,49.00,69.00
332.00,152.00,49.00,69.00
331.00,152.00,49.00,69.00
331.00,152.00,49.00,69.00
330.00,152.00,49.00,69.00
329.00,151.00,49.00,69.00
329.00,150.00,49.00,69.00
328.00,149.00,49.00,69.00
327.00,148.00,49.00,69.00
327.00,148.00,49.00,69.00
327.00,148.00,49.00,69.00
326.00,148.00,49.00,69.00
326.00,148.00,49.00,69.00
327.00,149.00,49.00,69.00
327.00,150.00,49.00,69.00
326.00,150.00,49.00,69.00
326.00,149.00,49.00,69.00
325.00,148.00,49.00,69.00
325.00,148.00,49.00,69.00
325.00,149.00,49.00,69.00
324.00,149.00,49.00,69.00
325.00,150.00,49.00,69.00
326.00,151.00,49.00,69.00
325.00,155.00,49.00,69.00
326.00,155.00,49.00,69.00
324.00,154.00,49.00,69.00
322.00,154.00,49.00,69.00
322.00,153.00,49.00,69.00
320.00,155.00,49.00,69.00
319.00,157.00,49.00,69.00
319.00,158.00,49.00,69.00
320.00,159.00,49.00,69.00
320.00,159.00,49.00,69.00
321.00,159.00,49.00,69.00
321.00,159.00,49.00,69.00
321.00,158.00,49.00,69.00
321.00,158.00,49.00,69.00
321.00,159.00,49.00,69.00
321.00,159.00,49.00,69.00
321.00,161.00,49.00,69.00
321.00,161.00,49.00,69.00
321.00,161.00,49.00,69.00
321.00,161.00,49.00,69.00
323.00,161.00,49.00,69.00
324.00,159.00,49.00,69.00
324.00,158.00,49.00,69.00
326.00,157.00,49.00,69.00
327.00,159.00,49.00,69.00
327.00,160.00,49.00,69.00
327.00,161.00,49.00,69.00
327.00,162.00,49.00,69.00
