1
190.00,211.00,43.00,113.00
193.00,210.00,43.00,113.00
198.00,205.00,43.00,113.00
202.00,204.00,43.00,113.00
204.00,203.00,43.00,113.00
204.00,202.00,43.00,113.00
204.00,202.00,43.00,113.00
204.00,202.00,43.00,113.00
204.00,202.00,43.00,113.00
205.00,201.00,43.00,113.00
206.00,200.00,43.00,113.00
207.00,199.00,43.00,113.00
208.00,198.00,43.00,113.00
209.00,197.00,43.00,113.00
211.00,195.00,43.00,113.00
212.00,195.00,43.00,113.00
211.00,192.00,43.00,113.00
211.00,191.00,43.00,113.00
214.00,190.00,43.00,113.00
218.00,192.00,43.00,113.00
221.00,193.00,43.00,113.00
223.00,194.00,43.00,113.00
225.00,194.00,43.00,113.00
227.00,193.00,43.00,113.00
226.00,191.00,43.00,113.00
224.00,190.00,43.00,113.00
222.00,190.00,43.00,113.00
221.00,190.00,43.00,113.00
220.00,192.00,43.00,113.00
219.00,196.00,43.00,113.00
219.00,196.00,43.00,113.00
220.00,196.00,43.00,113.00
220.00,196.00,43.00,113.00
220.00,196.00,43.00,113.00
220.00,196.00,43.00,113.00
220.00,195.00,43.00,113.00
2
0
0
0
0
1
282.00,232.00,59.00,117.00
282.00,231.00,59.00,117.00
281.00,231.00,59.00,117.00
280.00,230.00,59.00,117.00
280.00,229.00,59.00,117.00
280.00,229.00,59.00,117.00
279.00,228.00,59.00,117.00
278.00,228.00,59.00,117.00
277.00,228.00,59.00,117.00
276.00,227.00,59.00,117.00
276.00,227.00,59.00,117.00
277.00,226.00,59.00,117.00
277.00,227.00,59.00,117.00
276.00,227.00,59.00,117.00
275.00,225.00,59.00,117.00
275.00,224.00,59.00,117.00
275.00,223.00,59.00,117.00
275.00,222.00,59.00,117.00
275.00,222.00,59.00,117.00
273.00,222.00,59.00,117.00
271.00,222.00,59.00,117.00
269.00,221.00,59.00,117.00
268.00,221.00,59.00,117.00
267.00,221.00,59.00,117.00
266.00,220.00,59.00,117.00
265.00,220.00,59.00,117.00
264.00,220.00,59.00,117.00
263.00,220.00,59.00,117.00
263.00,219.00,59.00,117.00
262.00,219.00,59.00,117.00
2
0
0
0
0
1
147.00,233.00,71.00,117.00
146.00,233.00,71.00,117.00
139.00,235.00,71.00,117.00
136.00,236.00,71.00,117.00
127.00,241.00,71.00,117.00
114.00,257.00,71.00,117.00
107.00,268.00,71.00,117.00
107.00,270.00,71.00,117.00
107.00,270.00,71.00,117.00
109.00,270.00,71.00,117.00
112.00,269.00,71.00,117.00
115.00,268.00,71.00,117.00
118.00,268.00,71.00,117.00
121.00,269.00,71.00,117.00
124.00,268.00,71.00,117.00
127.00,266.00,71.00,117.00
129.00,263.00,71.00,117.00
130.00,261.00,71.00,117.00
131.00,259.00,71.00,117.00
131.00,258.00,71.00,117.00
131.00,258.00,71.00,117.00
130.00,259.00,71.00,117.00
128.00,260.00,71.00,117.00
124.00,262.00,71.00,117.00
123.00,263.00,71.00,117.00
125.00,263.00,71.00,117.00
127.00,261.00,71.00,117.00
128.00,260.00,71.00,117.00
128.00,260.00,71.00,117.00
129.00,260.00,71.00,117.00
131.00,259.00,71.00,117.00
133.00,259.00,71.00,117.00
132.00,259.00,71.00,117.00
131.00,259.00,71.00,117.00
130.00,259.00,71.00,117.00
129.00,259.00,71.00,117.00
127.00,259.00,71.00,117.00
125.00,259.00,71.00,117.00
126.00,258.00,71.00,117.00
128.00,258.00,71.00,117.00
129.00,259.00,71.00,117.00
128.00,260.00,71.00,117.00
128.00,260.00,71.00,117.00
128.00,260.00,71.00,117.00
128.00,261.00,71.00,117.00
129.00,262.00,71.00,117.00
133.00,263.00,71.00,117.00
137.00,263.00,71.00,117.00
142.00,262.00,71.00,117.00
151.00,260.00,71.00,117.00
157.00,258.00,71.00,117.00
164.00,258.00,71.00,117.00
170.00,257.00,71.00,117.00
177.00,257.00,71.00,117.00
183.00,256.00,71.00,117.00
189.00,257.00,71.00,117.00
195.00,256.00,71.00,117.00
201.00,257.00,71.00,117.00
208.00,257.00,71.00,117.00
213.00,258.00,71.00,117.00
217.00,258.00,71.00,117.00
220.00,259.00,71.00,117.00
223.00,259.00,71.00,117.00
226.00,260.00,71.00,117.00
229.00,261.00,71.00,117.00
231.00,262.00,71.00,117.00
234.00,262.00,71.00,117.00
237.00,263.00,71.00,117.00
241.00,263.00,71.00,117.00
244.00,264.00,71.00,117.00
248.00,265.00,71.00,117.00
249.00,267.00,71.00,117.00
2
0
0
0
0
1
239.00,162.00,41.00,105.00
239.00,162.00,41.00,105.00
239.00,162.00,41.00,105.00
239.00,162.00,41.00,105.00
238.00,161.00,41.00,105.00
236.00,162.00,41.00,105.00
236.00,162.00,41.00,105.00
237.00,161.00,41.00,105.00
239.00,160.00,41.00,105.00
240.00,158.00,41.00,105.00
240.00,156.00,41.00,105.00
240.00,156.00,41.00,105.00
240.00,156.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,155.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,154.00,41.00,105.00
240.00,153.00,41.00,105.00
240.00,153.00,41.00,105.00
240.00,153.00,41.00,105.00
240.00,153.00,41.00,105.00
239.00,153.00,41.00,105.00
239.00,153.00,41.00,105.00
239.00,153.00,41.00,105.00
239.00,153.00,41.00,105.00
239.00,153.00,41.00,105.00
239.00,153.00,41.00,105.00
